baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSMUSG00000021696.9	310.378393375375	-3.56098446947339	0.212059900117697	-16.7923519132895	2.77621688681402e-63	2.84314845235255e-61
ENSMUSG00000028518.8	722.838210385535	-2.60360070050425	0.155102298903274	-16.7863450052918	3.07190081090212e-63	3.13046364902129e-61
ENSMUSG00000003469.9	246.039469197634	-6.51894463899027	0.389647850382003	-16.7303492951372	7.87749578208193e-63	7.98832133548671e-61
ENSMUSG00000049493.13	201.08645187014	-4.75728127615905	0.28545820434211	-16.665421430514	2.33834635868017e-62	2.35967664009838e-60
ENSMUSG00000025558.19	2159.61754628272	-1.87386618460475	0.112605503564074	-16.6409822370582	3.51799757320525e-62	3.5328551357717e-60
ENSMUSG00000078695.8	447.700315720536	-2.48099613989708	0.14910071628897	-16.6397332061684	3.59214962642163e-62	3.58989368704272e-60
ENSMUSG00000049969.3	533.862950917585	-2.16792753683087	0.130324501518256	-16.6348423479463	3.89780394592429e-62	3.87662837641038e-60
ENSMUSG00000030739.18	286.673629011418	-7.04319880474503	0.424332137385776	-16.5983157630641	7.16739844195015e-62	7.09435270663266e-60
ENSMUSG00000021822.3	1625.87200356782	1.48990739035118	0.0899816316939766	16.5579059003762	1.40396020222874e-61	1.38303450969076e-59
ENSMUSG00000001420.13	213.432009498885	-6.13716106701435	0.371562992935661	-16.5171483266555	2.76149800928904e-61	2.7074459392494e-59
ENSMUSG00000003032.8	4563.50832303429	-1.95388920690465	0.118349794572634	-16.5094431634649	3.1376501832296e-61	3.06172496889013e-59
ENSMUSG00000006411.12	309.779408265143	-7.27315427752956	0.44202760575553	-16.4540725122767	7.84138171500471e-61	7.61571190320669e-59
ENSMUSG00000032462.14	574.69063767572	-2.04818069196241	0.124486077964409	-16.4530903813035	7.96959668927635e-61	7.70406760332056e-59
ENSMUSG00000026496.11	2040.59658823341	-1.65300722885296	0.100622778107752	-16.4277637721635	1.21040907396315e-60	1.1646387215384e-58
ENSMUSG00000028841.14	186.941175447883	-3.52541058501446	0.214609447089667	-16.4270987732497	1.22375351904517e-60	1.1720272707633e-58
ENSMUSG00000026205.8	174.976286707541	-5.36172313885009	0.326563265560521	-16.4186352364131	1.40695800227731e-60	1.34127834991294e-58
ENSMUSG00000050106.17	182.118117876221	-4.76368742777223	0.290377616506282	-16.4051468053467	1.75701521071835e-60	1.66731071853809e-58
ENSMUSG00000030849.18	1008.96885048682	1.82663008235866	0.111568595591875	16.372260246428	3.01794615793208e-60	2.8507877702804e-58
ENSMUSG00000031488.14	307.998723101683	-2.68194566928742	0.163842743766306	-16.3690231720775	3.18281425715543e-60	2.99285811535338e-58
ENSMUSG00000001552.14	3736.94972624913	-2.20551726353437	0.134800839465677	-16.3613021423055	3.61318638270681e-60	3.38217134384868e-58
ENSMUSG00000046157.13	246.85527232113	-2.86568493811358	0.175159371884077	-16.3604431055515	3.66451776714731e-60	3.41476932653047e-58
ENSMUSG00000062151.13	709.7040791468	-2.25177460794888	0.13766125055797	-16.3573598149223	3.85481528929052e-60	3.57598941208757e-58
ENSMUSG00000025586.17	600.641052610047	1.9162467400473	0.117241449512811	16.3444477018165	4.76468628758003e-60	4.40031541210572e-58
ENSMUSG00000039462.4	1694.36571529519	1.92414513582577	0.11787331985626	16.3238393401676	6.67990672316441e-60	6.14165468364898e-58
ENSMUSG00000000278.10	5092.48962524288	1.36096367565101	0.0834791896756728	16.3030293051301	9.39195423568409e-60	8.59696271122109e-58
ENSMUSG00000038879.8	223.687142255694	-3.60585018076473	0.221707586344698	-16.2639909631173	1.77771565538488e-59	1.62007065035009e-57
ENSMUSG00000031402.12	2878.44949988362	1.429282604109	0.0878849390007231	16.2631119775511	1.80340811633504e-59	1.63627647818522e-57
ENSMUSG00000006386.15	433.701185937376	-2.66258523379529	0.163877223847064	-16.247439218766	2.32890986070628e-59	2.10384970691838e-57
ENSMUSG00000027832.5	705.536556364363	2.13073995827422	0.131238115267598	16.2356793522185	2.82107361948081e-59	2.53737173766085e-57
ENSMUSG00000025408.15	696.516564117416	1.80433987326502	0.111154112557091	16.2327765636045	2.9577224675444e-59	2.64876210762299e-57
ENSMUSG00000041782.14	857.690968089413	-9.74730659140006	0.602755991150364	-16.1712313680985	8.04736937870754e-59	7.17568665247082e-57
ENSMUSG00000092416.2	733.070793854592	-3.2479052205987	0.200981035348268	-16.160257185314	9.61596598862036e-59	8.53757460972487e-57
ENSMUSG00000027478.15	217.653973018995	-3.352537493985	0.207520400149503	-16.1552189161632	1.04347475485927e-58	9.22494113409135e-57
ENSMUSG00000038530.11	279.945987213314	3.14483218227194	0.194704944709404	16.1517838541059	1.10324472285939e-58	9.71183982203921e-57
ENSMUSG00000027463.14	202.672677647405	-4.06071075802045	0.251923133043167	-16.1188482731542	1.88081918382161e-58	1.64866552778464e-56
ENSMUSG00000052852.8	542.810998981066	-2.03829038537348	0.127066161488464	-16.041173838076	6.58969481480758e-58	5.7519416301234e-56
ENSMUSG00000031626.18	326.503742108602	2.53185414010914	0.157935405602574	16.03094714861	7.76895538064317e-58	6.75278907392291e-56
ENSMUSG00000047250.13	2089.56450446803	-1.58249282921079	0.0987993884704102	-16.0172330386917	9.6865773507358e-58	8.3843609060532e-56
ENSMUSG00000002831.14	267.144604333272	2.97584853161439	0.18670596931585	15.9386898154293	3.41437548599878e-57	2.9430494032857e-55
ENSMUSG00000046591.10	342.3107587988	-2.42931607581411	0.152504607969363	-15.9294601531131	3.95759096898943e-57	3.39712383300765e-55
ENSMUSG00000006360.11	619.754112533975	-2.04174290935644	0.128191254556894	-15.9273182590648	4.09548788373993e-57	3.50096520045157e-55
ENSMUSG00000030792.8	604.735524508823	-9.02033343426231	0.566365071038117	-15.9267121076667	4.13537410762929e-57	3.52051375162663e-55
ENSMUSG00000079037.9	5897.58650081759	1.45352598832022	0.0913362432116993	15.9140111001855	5.06611392274666e-57	4.29519257048607e-55
ENSMUSG00000055926.3	198.235791253092	-3.13128361987922	0.196973187339274	-15.8970043698678	6.64680085485077e-57	5.61234160344073e-55
ENSMUSG00000036304.14	384.363022335774	-7.99856055867923	0.503605432136569	-15.882593888523	8.36465570264755e-57	7.03413140327926e-55
ENSMUSG00000003271.17	173.469931922367	-5.13188969133146	0.323258603569144	-15.8754929789015	9.36720290222849e-57	7.84531685985428e-55
ENSMUSG00000029816.10	1139.85603285423	1.83079407977652	0.115464869433739	15.8558537220461	1.28075234800731e-56	1.06834370254949e-54
ENSMUSG00000050069.3	1370.26322171656	2.06886008620486	0.130625656614521	15.8380837258496	1.69920559241978e-56	1.41170546547743e-54
ENSMUSG00000035697.14	260.131591099399	-4.05340059448508	0.256227920825467	-15.8195117121764	2.28255998202241e-56	1.88877273392391e-54
ENSMUSG00000073599.10	315.072761537426	-2.775732600133	0.175584676640112	-15.8085127543464	2.71807886576717e-56	2.24019511936754e-54
ENSMUSG00000041119.12	162.535170786695	-3.91098862342681	0.247487003007982	-15.8028040902846	2.97579987624914e-56	2.44287190634785e-54
ENSMUSG00000047153.4	999.173395770232	-1.88280247294948	0.1192185767769	-15.7928615141319	3.4840954052233e-56	2.84883326671361e-54
ENSMUSG00000085057.7	180.938566682448	-3.8364879814999	0.244161256520169	-15.7129269245179	1.2335037266021e-55	1.00462565323691e-53
ENSMUSG00000038296.14	556.982420518455	2.05897800535377	0.131089025423817	15.7067153310279	1.36047507036571e-55	1.10369206982962e-53
ENSMUSG00000024087.4	4475.35449508237	1.43577270667645	0.0914188901459105	15.7054270116916	1.38839689034835e-55	1.12194400275923e-53
ENSMUSG00000035498.10	312.545782366132	-7.54704554043142	0.481090490626976	-15.6873721004042	1.84538508093222e-55	1.48542728284999e-53
ENSMUSG00000054702.14	191.227891216681	-5.03354211781661	0.321081999276292	-15.676811933282	2.17920799602014e-55	1.74733627184762e-53
ENSMUSG00000042331.13	2669.7076212143	-1.67209600605046	0.107049420415859	-15.6198510889157	5.33300358250616e-55	4.2596079193554e-53
ENSMUSG00000042589.18	154.314846937908	-5.17695342354959	0.331840764227669	-15.6007157095317	7.19825947378645e-55	5.72732283593155e-53
ENSMUSG00000050199.13	1342.0209610576	1.55602196970502	0.0997426211598409	15.6003717529284	7.23714677766262e-55	5.7362013559198e-53
ENSMUSG00000030110.13	363.222815985544	-3.02598228864652	0.194123816240581	-15.587898214902	8.7980887655048e-55	6.94679627068694e-53
ENSMUSG00000074199.7	521.669693389991	-8.80573412434129	0.564930973277226	-15.5872744474573	8.88440271322213e-55	6.98827524442685e-53
ENSMUSG00000022122.15	186.311159189947	3.08600843729124	0.198336242439475	15.5594781837867	1.37212996392785e-54	1.07519896074907e-52
ENSMUSG00000022240.10	539.525051920205	-1.90297911680239	0.122342150681316	-15.5545664859152	1.48154995950418e-54	1.15655939668917e-52
ENSMUSG00000050022.16	205.916705557007	-3.30613380256471	0.212580406716381	-15.5523919331647	1.53272829898104e-54	1.19201316996319e-52
ENSMUSG00000026259.14	403.471233700312	-2.3912641796858	0.153765548276042	-15.5513650911775	1.55750341300712e-54	1.20674431104413e-52
ENSMUSG00000021186.9	4718.26697424168	1.69461739980446	0.108984183051028	15.5492049613385	1.61093150204309e-54	1.24348283517781e-52
ENSMUSG00000035407.8	223.754634131692	-2.74193346090666	0.176872753115702	-15.5022942347316	3.34723186589812e-54	2.57413329404589e-52
ENSMUSG00000049858.8	1078.6759885009	-1.6590133661457	0.107181466881254	-15.4785469393111	4.84288104737253e-54	3.71054371211095e-52
ENSMUSG00000027952.16	685.649172817046	-2.38549411612198	0.154139021938479	-15.4762505050414	5.01884481106704e-54	3.83117500393151e-52
ENSMUSG00000020646.17	653.659047277971	-2.61131545605662	0.168779477737217	-15.4717593102304	5.38159299759914e-54	4.09297846843137e-52
ENSMUSG00000009487.10	980.990789627878	-10.204088221281	0.662731531150702	-15.397016350744	1.71397282186947e-53	1.29878958849867e-51
ENSMUSG00000021456.8	147.357671906643	-5.04720020245991	0.328669293735392	-15.3564701621422	3.20559365780553e-53	2.42022321164318e-51
ENSMUSG00000039405.7	3462.32838652086	1.74087640902437	0.113408632945301	15.3504752135053	3.51601342979385e-53	2.64493708444165e-51
ENSMUSG00000037681.13	147.486443813724	-3.86359432667944	0.251893699338329	-15.3381935984437	4.24853726072489e-53	3.18440182292086e-51
ENSMUSG00000043068.6	149.904231829932	-4.54930078533316	0.296712914220162	-15.3323315814881	4.64991710500049e-53	3.4726655289222e-51
ENSMUSG00000035258.15	1080.69100409555	2.58678041183695	0.16898042925927	15.3081657040177	6.74391665667658e-53	5.01839582290174e-51
ENSMUSG00000025494.8	327.983214426858	-7.77098925153077	0.508657119165307	-15.277460903885	1.0807005893232e-52	8.0130656241323e-51
ENSMUSG00000029053.16	163.952716434015	-3.78184898080289	0.247873866087188	-15.2571509070369	1.4755157299104e-52	1.09014263945202e-50
ENSMUSG00000028370.7	2096.01818503656	1.8678231160047	0.122481115502164	15.2498865506471	1.64919420044317e-52	1.21412385852555e-50
ENSMUSG00000027315.13	358.403605608236	-8.06963035082943	0.530024864855	-15.2250033647705	2.41346201212441e-52	1.77047122853963e-50
ENSMUSG00000070639.5	854.053677018071	-1.79189071598352	0.117763798171476	-15.2159725128289	2.77071256094015e-52	2.025361510536e-50
ENSMUSG00000030747.5	454.640998211136	-2.69880625413194	0.177436669853012	-15.2099690349668	3.03686748812785e-52	2.212101328412e-50
ENSMUSG00000054499.9	393.35763540508	-2.39803534522536	0.158681503747575	-15.1122549798877	1.34458493097806e-51	9.75979946215546e-50
ENSMUSG00000021792.15	584.310683247913	-2.39967329226804	0.159283789774153	-15.0653955162074	2.73523812634607e-51	1.97845703215808e-49
ENSMUSG00000050390.12	2333.91767278569	-1.81867296591349	0.120747163190645	-15.0618276890036	2.88694159269428e-51	2.08091152362601e-49
ENSMUSG00000020589.17	731.111818087797	-2.63047169149724	0.175214823206472	-15.0128376318795	6.05029575039608e-51	4.34591903432096e-49
ENSMUSG00000021676.10	372.416907899349	-2.19047056144968	0.146068033412196	-14.9962350439011	7.77037306141128e-51	5.56213520835346e-49
ENSMUSG00000050359.7	197.387516549309	-6.50009819728508	0.434736178470271	-14.9518225516848	1.51544194073538e-50	1.08103266993079e-48
ENSMUSG00000005125.13	1545.23708948142	-2.07241862306756	0.138665140524307	-14.9454910962592	1.6665801275934e-50	1.18476093125515e-48
ENSMUSG00000076441.9	1814.05187404466	1.320178488379	0.0885107935080654	14.9154519585083	2.61500619527835e-50	1.85262442334668e-48
ENSMUSG00000048826.7	148.076526986096	-4.95130084813421	0.332053554621471	-14.9111514670533	2.78901035844926e-50	1.96915553874539e-48
ENSMUSG00000079259.2	162.356781715552	-5.58245632971416	0.374771632692766	-14.895621340398	3.51898000408041e-50	2.47609317497998e-48
ENSMUSG00000018470.8	193.316981396597	-3.61204667773121	0.242962902960594	-14.8666592048295	5.42539016371921e-50	3.80457784124947e-48
ENSMUSG00000027401.9	363.745224121199	-8.28270178237717	0.559903305194235	-14.7930932100925	1.62319409201052e-49	1.13442622234532e-47
ENSMUSG00000025232.8	2509.24388698932	1.21042907283815	0.0818572337339409	14.7870752238267	1.77500927604769e-49	1.2363507371582e-47
ENSMUSG00000070000.13	151.873327102406	-4.78883661375904	0.324350192634713	-14.764401941183	2.48516957004806e-49	1.72519137233504e-47
ENSMUSG00000059336.14	551.105561548636	-2.08786349420487	0.142149719196187	-14.6877778303826	7.72043585772701e-49	5.34156042103005e-47
ENSMUSG00000035246.16	310.478467008106	-2.23565217587382	0.15307812983171	-14.6046478248175	2.62334347600976e-48	1.8089702162738e-46
ENSMUSG00000022602.14	576.108068473476	-2.1776736809919	0.149359117666977	-14.5801188103388	3.75862026321023e-48	2.58320855099768e-46
ENSMUSG00000070643.11	189.958925075303	-2.85112113088048	0.195936144443394	-14.55127709581	5.7322808906942e-48	3.92661241012552e-46
ENSMUSG00000003644.17	406.208201509224	-2.2965304063753	0.158043524432963	-14.5309997016006	7.70871498086845e-48	5.26304246895134e-46
ENSMUSG00000020467.15	8667.07242902733	1.48349747526496	0.102319933901945	14.4986164346687	1.23616478711345e-47	8.41202004967627e-46
ENSMUSG00000049709.4	300.816922169462	-7.81222517018286	0.539063777862874	-14.4922094397708	1.35706407909731e-47	9.20445396861838e-46
ENSMUSG00000062380.4	966.884204547617	-2.21413858837788	0.152899608199104	-14.4809958276326	1.59765607929583e-47	1.08008860498016e-45
ENSMUSG00000040687.16	368.567418085738	-1.97365513136508	0.136536688333433	-14.4551267168958	2.32701146207982e-47	1.56804189303079e-45
ENSMUSG00000020333.17	169.985015232584	-5.88793555894448	0.408298156612998	-14.4206763209203	3.83565409920263e-47	2.57623949188977e-45
ENSMUSG00000040943.12	1572.27891330286	-1.73623417187593	0.120418037908215	-14.4183894874563	3.96486637653228e-47	2.65440746703312e-45
ENSMUSG00000037995.15	162.504642513561	-3.83951814446892	0.266316278861036	-14.4171364998397	4.03749125001324e-47	2.69430908029109e-45
ENSMUSG00000019590.16	226.545649039333	-2.95437921799203	0.205066058052696	-14.4069635221292	4.67830662564975e-47	3.11190125931886e-45
ENSMUSG00000036356.15	919.356187104913	1.67408329838435	0.116250765929725	14.4006216646896	5.12801762569593e-47	3.4001057891914e-45
ENSMUSG00000041147.10	471.768837806004	-2.02533794006377	0.140711226352466	-14.3935774889099	5.67811620292992e-47	3.75281756837097e-45
ENSMUSG00000051048.17	1328.05544822511	1.56112650708526	0.108705504600245	14.3610621451616	9.08244311127461e-47	5.98371021155853e-45
ENSMUSG00000047139.9	4067.32695424641	-1.68073449953853	0.117329649334168	-14.324891526366	1.52966746787363e-46	1.00457875898101e-44
ENSMUSG00000037362.8	982.696460129379	1.78588644960021	0.124824231144848	14.3072096917452	1.9727090427268e-46	1.29143772047118e-44
ENSMUSG00000050240.16	230.557699825485	-2.53988250774836	0.177942177167396	-14.2736396068652	3.19461054418347e-46	2.08476051506383e-44
ENSMUSG00000020892.10	130.025326763904	-3.93517766621121	0.27570038877393	-14.2733845378724	3.20631920518117e-46	2.08582155338311e-44
ENSMUSG00000034203.8	416.955484384993	-2.1255355521592	0.149297117319027	-14.2369497169676	5.40345963506903e-46	3.50411816522486e-44
ENSMUSG00000026288.14	147.541164590202	-5.76889812104785	0.405791227357264	-14.216419015803	7.24674512033982e-46	4.68479425951468e-44
ENSMUSG00000044224.16	737.826181627782	-2.04671375458238	0.144504386049911	-14.1636791140406	1.53730329492407e-45	9.90722531529418e-44
ENSMUSG00000025025.14	773.493510622645	-1.70851623368088	0.120891801973941	-14.1326062295702	2.39127863008351e-45	1.53185823873696e-43
ENSMUSG00000025227.14	141.894442282357	-3.67970502526168	0.260370161608926	-14.1325910869486	2.39179296713897e-45	1.53185823873696e-43
ENSMUSG00000037580.10	295.876155896523	-2.34752404031828	0.166177769622303	-14.1265829096988	2.6048039312349e-45	1.66313515202026e-43
ENSMUSG00000031150.13	281.390328214301	-2.60861794415081	0.184863457331361	-14.1110524589776	3.24695690780573e-45	2.06676300159314e-43
ENSMUSG00000020023.18	813.218943769096	-1.71912101317543	0.122250615307365	-14.0622687980194	6.47757463274331e-45	4.11047811127487e-43
ENSMUSG00000073802.5	1034.35136806283	1.48316556159496	0.105500862695972	14.058326384203	6.84867561408909e-45	4.33267744430156e-43
ENSMUSG00000037031.10	601.965519005919	-1.88536120464632	0.13422308552925	-14.0464749205564	8.09649985211582e-45	5.10647233050976e-43
ENSMUSG00000020140.15	300.069552031381	2.79913140456223	0.199305855219061	14.0444012619983	8.33700028195131e-45	5.24217400707376e-43
ENSMUSG00000030060.14	525.753171566362	-1.78166685941185	0.126862421241939	-14.0440868302051	8.37408315155202e-45	5.24953509564111e-43
ENSMUSG00000027358.6	151.376963745108	-3.13338962774171	0.223134048583134	-14.0426333302256	8.54764749045119e-45	5.34215056298984e-43
ENSMUSG00000032013.6	135.793063922687	-5.64750201148596	0.402427814049366	-14.0335777357407	9.71254330826091e-45	6.05190913909619e-43
ENSMUSG00000017146.12	468.641973678025	-2.03706440971749	0.145321445440161	-14.0176448393248	1.21582932157147e-44	7.55311146406878e-43
ENSMUSG00000041718.16	567.391696610473	-2.12583445174023	0.151742673074261	-14.0094701686181	1.36418908641058e-44	8.44939509897474e-43
ENSMUSG00000015134.15	137.531924011933	-4.05160507775396	0.28985092730566	-13.9782374181656	2.11665365650107e-44	1.30708102065784e-42
ENSMUSG00000019848.14	129.31507546314	-5.24719895831746	0.375676983890933	-13.9673154952736	2.46753533534022e-44	1.51922331792212e-42
ENSMUSG00000015568.16	301.138918452729	2.49383957453841	0.178868628054881	13.9422972136469	3.50475262023969e-44	2.15141891557562e-42
